YEAR,PERWT,BPL,ANCESTR1,OCC1990
2010,778.83,6,195,156
2010,479.28,6,720,22
2010,2076.88,500,706,567
2010,2476.28,15,706,446
2010,1997,15,811,365
2010,3135.29,15,850,337
2010,2316.52,100,814,448
2010,1697.45,500,782,188
2010,1957.06,15,32,185
2010,1238.14,15,84,365
2010,1278.08,36,32,64
2010,1997,49,227,23
2010,1837.24,15,740,214
2010,1597.6,500,706,57
2010,1537.69,500,706,59
2010,1917.12,15,720,308
2010,3794.3,2,900,303
2010,3255.11,12,900,159
2010,2056.91,15,706,905
2010,3055.41,15,740,7
2010,339.49,15,811,465
2010,359.46,15,811,447
2010,3574.63,15,811,783
2010,1118.32,6,11,809
2010,2875.68,36,84,163
2010,1597.6,300,234,163
2010,858.71,6,32,567
2010,1337.99,15,811,447
2010,1837.24,15,706,436
2010,1557.66,26,88,4
2010,5112.32,15,740,313
2010,1537.69,15,850,468
2010,1298.05,15,811,804
2010,1857.21,31,142,84
2010,1617.57,15,720,329
2010,2576.13,15,720,804
2010,1837.24,500,706,869
2010,2136.79,15,811,447
2010,1797.3,15,740,549
2010,1238.14,15,924,479
2010,2436.34,15,720,436
2010,4633.04,15,22,226
2010,2935.59,15,706,165
2010,2156.76,6,924,22
2010,1777.33,15,740,64
2010,1857.21,15,261,405
2010,5971.03,15,811,869
2010,7848.21,15,811,418
2010,1337.99,44,51,905
2010,379.43,15,811,22
2010,419.37,15,811,156
2010,4972.53,15,720,507
2010,3554.66,15,811,469
2010,1337.99,15,84,313
2010,1597.6,53,924,22
2010,1497.75,15,740,313
2010,1298.05,17,940,65
2010,1557.66,29,940,905
2010,2456.31,6,88,567
2010,6849.71,15,740,376
2010,1337.99,15,84,22
2010,1937.09,15,740,163
2010,2296.55,15,740,156
2010,1597.6,15,706,164
2010,1397.9,15,740,385
2010,1417.87,15,740,585
2010,1138.29,6,924,17
2010,2516.22,27,924,434
2010,1098.35,27,924,518
2010,7209.17,41,210,22
2010,2935.59,15,740,64
2010,1417.87,15,740,355
2010,1298.05,15,740,157
2010,1377.93,6,46,255
2010,2256.61,6,46,313
2010,419.37,34,940,829
2010,998.5,15,811,804
2010,1457.81,15,720,18
2010,978.53,6,740,183
2010,419.37,6,920,275
2010,738.89,15,811,379
2010,2056.91,15,940,804
2010,2096.85,28,940,14
2010,1617.57,100,931,567
2010,4633.04,15,720,549
2010,2316.52,15,811,95
2010,1757.36,15,720,889
2010,1797.3,15,720,804
2010,1577.63,6,89,22
2010,2016.97,6,88,22
2010,3235.14,6,295,567
2010,4273.58,28,776,435
2010,2156.76,15,84,435
2010,1557.66,15,32,103
2010,1797.3,6,740,505
2010,359.46,15,811,579
2010,259.61,15,924,376
2010,1058.41,45,22,156
2010,818.77,53,22,905
2010,1957.06,15,811,35
2010,2036.94,15,740,22
2010,1278.08,15,706,25
2010,1877.18,15,811,436
2010,2056.91,15,811,447
2010,1238.14,200,210,573
2010,199.7,15,706,597
2010,299.55,15,740,319
2010,1837.24,15,811,22
2010,1178.23,15,811,375
2010,339.49,15,720,435
2010,978.53,37,97,243
2010,2016.97,15,720,507
2010,2076.88,6,720,883
2010,2656.01,15,811,563
2010,1477.78,1,22,276
2010,1577.63,15,814,37
2010,1178.23,15,814,359
2010,3814.27,15,32,808
2010,479.28,16,924,389
2010,1457.81,16,88,448
2010,1957.06,16,98,799
2010,1497.75,41,32,159
2010,239.64,200,210,159
2010,479.28,200,210,658
2010,4593.1,6,87,376
2010,2895.65,16,210,889
2010,2076.88,16,940,243
2010,3115.32,16,940,243
2010,2735.89,41,148,85
2010,139.79,49,21,56
2010,3574.63,42,51,95
2010,1158.26,6,88,229
2010,1917.12,16,924,22
2010,2176.73,16,924,64
2010,519.22,16,32,274
2010,1577.63,200,210,496
2010,1198.2,16,32,365
2010,718.92,6,82,889
2010,2396.4,200,210,479
2010,1937.09,6,924,575
2010,2116.82,49,32,22
2010,1977.03,49,22,156
2010,379.43,16,924,804
2010,359.46,16,924,156
2010,1357.96,16,20,376
2010,1357.96,41,51,468
2010,499.25,53,21,106
2010,539.19,17,32,178
2010,2536.19,500,706,549
2010,3255.11,32,920,18
2010,1377.93,6,291,243
2010,1957.06,41,920,337
2010,2656.01,16,50,417
2010,1477.78,16,940,889
2010,6530.19,16,22,869
2010,1617.57,41,32,174
2010,1637.54,30,32,22
2010,219.67,6,195,808
2010,1178.23,16,924,769
2010,399.4,16,88,156
2010,1357.96,6,924,276
2010,1437.84,49,195,229
2010,1917.12,49,195,473
2010,7948.06,53,32,447
2010,2036.94,6,940,313
2010,1857.21,41,51,274
2010,1757.36,41,931,64
2010,2096.85,49,22,243
2010,2176.73,49,22,337
2010,1757.36,49,91,844
2010,1437.84,16,740,677
2010,1837.24,16,22,425
2010,2496.25,16,22,425
2010,3155.26,16,88,889
2010,1637.54,49,20,154
2010,2076.88,37,88,226
2010,2356.46,37,26,226
2010,1757.36,49,22,799
2010,1697.45,16,22,468
2010,1557.66,6,50,479
2010,2396.4,16,22,13
2010,2636.04,16,920,869
2010,1837.24,41,940,447
2010,9425.84,6,924,785
2010,1637.54,16,195,7
2010,3135.29,16,50,534
2010,2156.76,41,51,337
2010,1457.81,16,22,7
2010,299.55,16,98,254
2010,299.55,20,32,207
2010,1957.06,16,32,567
2010,1098.35,16,22,25
2010,1457.81,16,22,206
2010,3954.06,6,940,243
2010,619.07,4,32,423
2010,678.98,42,22,194
2010,2176.73,16,82,804
2010,1477.78,200,210,479
2010,1977.03,200,210,479
2010,1337.99,16,22,804
2010,1098.35,200,210,479
2010,3654.51,30,32,276
2010,4633.04,16,924,436
2010,9705.42,500,706,436
2010,3914.12,53,195,77
2010,2536.19,16,924,385
2010,1377.93,16,22,766
2010,1058.41,53,22,313
2010,5232.14,29,32,443
2010,1597.6,16,940,549
2010,1737.39,49,940,243
2010,1697.45,6,924,26
2010,3315.02,16,32,804
2010,299.55,16,924,389
2010,7009.47,16,32,405
2010,898.65,53,32,383
2010,1238.14,53,425,25
2010,1837.24,6,924,465
2010,1337.99,36,32,8
2010,1577.63,41,32,694
2010,938.59,6,32,336
2010,3634.54,6,51,447
2010,1697.45,16,5,379
2010,918.62,6,20,156
2010,998.5,16,940,214
2010,2156.76,8,32,436
2010,1937.09,6,50,56
2010,1417.87,41,920,155
2010,2236.64,16,920,549
2010,1637.54,16,32,156
2010,978.53,17,195,355
2010,499.25,51,195,275
2010,2296.55,6,32,336
2010,2835.74,16,940,479
2010,4333.49,16,22,479
2010,2316.52,41,82,274
2010,1118.32,41,32,544
2010,1617.57,16,920,417
2010,1218.17,16,940,275
2010,3255.11,26,51,905
2010,2636.04,26,51,468
2010,2356.46,16,940,77
2010,1377.93,16,22,473
2010,2456.31,16,22,726
2010,918.62,200,210,799
2010,1298.05,16,940,95
2010,1318.02,18,32,405
2010,1837.24,18,32,809
2010,2656.01,6,50,567
2010,1557.66,49,32,53
2010,1877.18,53,183,435
2010,1397.9,6,22,33
2010,1457.81,6,32,417
2010,1377.93,19,32,26
2010,1597.6,6,940,436
2010,2116.82,16,22,468
2010,1837.24,16,32,7
2010,1797.3,16,32,446
2010,2835.74,16,50,436
2010,2196.7,17,51,229
2010,8786.8,200,210,326
2010,6749.86,17,902,804
2010,1557.66,17,82,176
2010,1597.6,17,902,359
2010,2316.52,17,142,274
2010,2656.01,17,142,199
2010,1357.96,300,51,804
2010,1617.57,300,360,95
2010,1897.15,17,51,154
2010,2116.82,17,142,188
2010,4553.16,200,210,579
2010,1897.15,17,924,27
2010,3974.03,17,46,26
2010,3814.27,17,51,336
2010,1178.23,300,290,154
2010,2636.04,17,50,159
2010,2715.92,17,50,86
2010,2096.85,46,22,255
2010,2735.89,1,50,544
2010,2116.82,200,210,275
2010,1937.09,200,210,505
2010,1497.75,17,924,567
2010,1637.54,17,51,25
2010,1977.03,17,50,199
2010,499.25,17,32,779
2010,1937.09,17,210,418
2010,539.19,17,22,759
2010,1018.47,17,51,243
2010,978.53,17,32,313
2010,319.52,6,210,15
2010,199.7,17,22,869
2010,1677.48,27,98,274
2010,1577.63,17,190,376
2010,1917.12,17,940,567
2010,1417.87,17,26,337
2010,5012.47,200,210,779
2010,7368.93,17,902,804
2010,439.34,17,50,804
2010,1997,29,940,22
2010,1737.39,17,32,505
2010,1537.69,17,902,436
2010,3295.05,17,940,575
2010,2056.91,17,940,785
2010,3255.11,17,51,567
2010,1258.11,17,183,13
2010,1318.02,17,183,22
2010,2296.55,17,495,276
2010,2336.49,18,51,154
2010,1977.03,200,210,436
2010,3035.44,200,210,436
2010,3974.03,200,210,443
2010,1098.35,200,210,726
2010,1298.05,200,210,628
2010,1757.36,17,32,185
2010,1837.24,36,50,13
2010,5491.75,200,210,595
2010,5711.42,200,210,779
2010,1797.3,17,902,243
2010,1817.27,39,924,26
2010,1717.42,29,924,166
2010,3954.06,17,32,189
2010,1837.24,17,902,804
2010,2656.01,17,112,254
2010,1457.81,47,920,453
2010,2935.59,17,26,628
2010,1437.84,18,97,36
2010,1417.87,48,97,274
2010,2036.94,12,32,274
2010,1917.12,17,32,22
2010,1457.81,17,920,159
2010,479.28,17,50,804
2010,619.07,17,50,383
2010,3394.9,38,142,226
2010,2256.61,17,32,22
2010,2436.34,17,32,328
2010,379.43,17,900,447
2010,2176.73,17,32,156
2010,1857.21,17,142,575
2010,1777.33,17,142,156
2010,2636.04,48,902,56
2010,2096.85,55,142,243
2010,2236.64,55,32,156
2010,1477.78,55,32,55
2010,1937.09,500,782,84
2010,2656.01,17,50,22
2010,659.01,17,51,22
2010,1198.2,17,924,156
2010,1497.75,17,210,423
2010,1697.45,200,210,443
2010,2656.01,17,111,159
2010,1797.3,17,902,804
2010,659.01,19,142,736
2010,1537.69,17,902,274
2010,539.19,17,32,809
2010,1677.48,17,210,376
2010,2516.22,17,902,379
2010,2156.76,17,89,243
2010,1877.18,17,142,22
2010,2975.53,17,50,157
2010,459.31,17,32,22
2010,539.19,17,32,163
2010,519.22,17,32,783
2010,1497.75,17,32,804
2010,1497.75,17,50,447
2010,1877.18,17,12,313
2010,1377.93,17,82,563
2010,2576.13,17,902,567
2010,898.65,18,125,7
2010,998.5,18,178,277
2010,3434.84,17,26,27
2010,4053.91,17,89,175
2010,499.25,17,920,436
2010,1318.02,17,32,747
2010,1018.47,17,50,643
2010,559.16,55,32,156
2010,499.25,17,88,156
2010,519.22,17,32,14
2010,2296.55,17,902,96
2010,738.89,500,706,76
2010,6210.67,17,902,27
2010,2296.55,17,20,59
2010,2396.4,17,32,276
2010,2596.1,17,111,779
2010,998.5,17,32,303
2010,1158.26,17,32,303
2010,4732.89,17,51,516
2010,5711.42,17,142,447
2010,1757.36,29,50,25
2010,2156.76,17,51,207
2010,5751.36,17,50,17
2010,6090.85,22,902,159
2010,1597.6,200,210,869
2010,1857.21,200,210,7
2010,1777.33,26,195,255
2010,1917.12,26,195,436
2010,1018.47,18,32,22
2010,1058.41,17,920,385
2010,3055.41,17,291,453
2010,778.83,29,924,243
2010,2096.85,18,50,22
2010,4113.82,18,22,64
2010,1417.87,17,46,22
2010,2815.77,17,900,447
2010,499.25,17,32,23
2010,559.16,17,32,104
2010,4972.53,17,940,575
2010,2036.94,17,50,274
2010,2256.61,17,89,185
2010,1537.69,17,50,389
2010,1158.26,17,50,105
2010,6270.58,17,51,678
2010,1697.45,17,902,26
2010,3594.6,17,902,357
2010,1178.23,17,89,785
2010,878.68,17,32,156
2010,1417.87,17,32,389
2010,1577.63,19,89,597
2010,359.46,17,50,527
2010,1397.9,55,32,319
2010,8327.49,17,22,64
2010,6929.59,17,32,804
2010,1397.9,17,22,255
2010,3514.72,53,26,804
2010,1657.51,17,142,22
2010,439.34,17,924,389
2010,439.34,17,924,274
2010,1018.47,17,902,436
2010,6210.67,39,902,7
2010,2096.85,17,32,7
2010,459.31,17,924,628
2010,1717.42,26,495,95
2010,4752.86,17,84,375
2010,3175.23,17,940,869
2010,1557.66,17,902,22
2010,1877.18,17,902,447
2010,1617.57,17,902,447
2010,419.37,17,924,365
2010,1717.42,55,50,207
2010,2556.16,17,50,64
2010,2376.43,17,51,166
2010,3334.99,17,22,207
2010,459.31,17,32,22
2010,359.46,17,50,95
2010,1417.87,17,142,274
2010,1477.78,31,32,84
2010,399.4,17,32,308
2010,359.46,17,32,869
2010,2156.76,17,940,156
2010,1437.84,17,32,275
2010,1198.2,17,290,166
2010,1937.09,200,290,804
2010,299.55,17,940,869
2010,758.86,17,32,208
2010,1557.66,17,32,154
2010,2895.65,54,210,22
2010,2835.74,21,148,335
2010,459.31,17,142,436
2010,698.95,18,931,468
2010,1098.35,17,153,558
2010,2156.76,17,142,157
2010,1457.81,17,290,889
2010,1897.15,17,924,274
2010,1258.11,17,51,426
2010,2895.65,17,940,507
2010,5951.06,29,902,65
2010,1178.23,17,902,875
2010,1497.75,17,32,25
2010,1917.12,26,142,64
2010,2016.97,26,89,64
2010,1278.08,18,21,804
2010,1457.81,17,32,575
2010,2056.91,17,32,829
2010,2156.76,6,940,558
2010,1457.81,17,32,22
2010,1457.81,17,89,156
2010,1657.51,4,26,785
2010,1957.06,200,210,804
2010,579.13,17,82,888
2010,1977.03,26,940,22
2010,2196.7,29,22,178
2010,2096.85,27,142,803
2010,2436.34,48,200,405
2010,1897.15,17,720,64
2010,379.43,17,32,4
2010,399.4,17,50,434
2010,2296.55,17,89,434
2010,5152.26,17,89,163
2010,339.49,17,88,159
2010,1417.87,17,924,243
2010,1797.3,17,32,243
2010,1957.06,17,32,156
2010,2416.37,17,22,154
2010,1737.39,17,902,808
2010,2636.04,17,26,274
2010,3135.29,17,129,313
2010,1637.54,17,32,7
2010,1797.3,17,32,383
2010,2056.91,17,142,206
2010,4553.16,17,902,804
2010,2276.58,200,210,754
2010,1717.42,200,210,159
2010,2396.4,8,50,175
2010,2336.49,17,50,518
2010,1298.05,17,50,243
2010,1377.93,17,920,337
2010,2016.97,17,32,254
2010,2496.25,17,924,599
2010,1557.66,200,210,518
2010,1597.6,200,210,453
2010,758.86,48,32,573
2010,818.77,17,924,243
2010,259.61,19,32,889
2010,299.55,45,89,436
2010,1577.63,200,290,436
2010,1258.11,18,125,255
2010,5871.18,17,902,596
2010,3434.84,200,210,563
2010,3434.84,200,210,443
2010,2436.34,200,210,275
2010,2156.76,200,210,453
2010,1557.66,17,144,22
2010,1757.36,17,32,104
2010,2096.85,17,290,274
2010,1178.23,2,940,22
2010,1278.08,17,22,274
2010,978.53,17,32,73
2010,1897.15,17,51,418
2010,2755.86,17,142,337
2010,2875.68,200,210,276
2010,519.22,17,89,95
2010,179.73,17,89,458
2010,1717.42,17,902,308
2010,4433.34,200,210,436
2010,4553.16,200,210,991
2010,2476.28,17,153,243
2010,1517.72,17,51,243
2010,2476.28,500,706,22
2010,2695.95,500,706,178
2010,958.56,17,32,274
2010,898.65,17,50,319
2010,379.43,17,924,785
2010,359.46,17,924,785
2010,1457.81,17,32,585
2010,1457.81,17,32,383
2010,539.19,17,32,217
2010,1158.26,17,32,157
2010,1218.17,17,142,22
2010,1417.87,17,3,436
2010,3195.2,17,900,447
2010,1637.54,17,142,22
2010,1697.45,17,142,156
2010,1617.57,5,22,156
2010,2476.28,17,22,458
2010,339.49,17,924,436
2010,4633.04,17,902,21
2010,359.46,17,940,159
2010,2236.64,17,112,243
2010,1837.24,18,924,444
2010,1597.6,19,32,25
2010,1957.06,19,21,156
2010,2276.58,55,22,8
2010,519.22,17,50,516
2010,439.34,17,50,337
2010,1817.27,55,32,185
2010,1357.96,17,21,549
2010,1977.03,17,32,567
2010,1857.21,17,32,434
2010,3494.75,17,32,378
2010,2895.65,17,51,159
2010,1897.15,17,51,22
2010,1977.03,4,924,22
2010,4892.65,13,902,415
2010,1437.84,17,46,95
2010,1837.24,39,924,65
2010,1837.24,39,924,505
2010,1997,17,924,14
2010,9306.02,17,902,804
2010,1337.99,17,142,156
2010,1757.36,17,920,375
2010,3754.36,17,902,389
2010,1437.84,17,50,337
2010,1437.84,17,51,85
2010,2056.91,105,144,4
2010,1997,42,111,22
2010,3934.09,17,902,447
2010,1917.12,42,32,154
2010,1777.33,18,22,13
2010,1717.42,17,22,458
2010,2016.97,17,50,696
2010,1637.54,17,51,799
2010,5072.38,40,22,176
2010,4912.62,29,195,313
2010,1737.39,17,22,383
2010,1857.21,16,32,276
2010,2036.94,200,210,436
2010,419.37,17,50,769
2010,559.16,17,32,434
2010,5831.24,17,51,567
2010,5232.14,17,210,379
2010,5751.36,17,26,156
2010,5651.51,17,902,726
2010,1917.12,17,142,64
2010,6350.46,17,51,364
2010,1497.75,31,21,27
2010,1477.78,17,210,459
2010,1737.39,17,924,436
2010,2116.82,17,154,203
2010,2356.46,17,720,316
2010,2236.64,17,142,234
2010,1997,19,109,275
2010,2416.37,19,210,157
2010,3215.17,200,218,373
2010,1597.6,17,32,275
2010,1278.08,17,50,243
2010,3015.47,500,706,229
2010,3095.35,500,706,17
2010,1318.02,6,89,156
2010,1098.35,25,46,167
2010,2016.97,12,50,889
2010,1657.51,17,32,22
2010,1757.36,6,89,254
2010,2036.94,17,51,243
2010,5292.05,17,902,389
2010,1397.9,17,940,164
2010,1357.96,17,940,25
2010,2136.79,17,32,276
2010,1557.66,17,112,95
2010,5571.63,17,32,7
2010,1697.45,200,210,405
2010,1437.84,200,210,779
2010,1777.33,17,940,4
2010,2456.31,17,32,567
2010,5052.41,17,32,866
2010,219.67,17,50,376
2010,1757.36,17,940,366
2010,1497.75,17,940,456
2010,1757.36,17,22,417
2010,1397.9,17,22,359
2010,4193.7,17,142,573
2010,878.68,17,32,575
2010,998.5,17,50,7
2010,6590.1,17,902,364
2010,4233.64,6,940,187
2010,1218.17,17,920,756
2010,858.71,17,171,22
2010,1098.35,55,142,275
2010,2156.76,18,148,577
2010,1877.18,17,50,256
2010,1298.05,29,902,889
2010,439.34,17,32,253
2010,379.43,17,20,156
2010,1218.17,29,22,156
2010,2116.82,18,920,448
2010,1497.75,17,51,255
2010,1357.96,17,32,435
2010,1957.06,17,21,23
2010,1917.12,29,111,95
2010,1357.96,13,22,25
2010,1118.32,17,211,178
2010,4153.76,55,21,229
2010,479.28,17,142,754
2010,299.55,17,51,889
2010,3155.26,17,32,479
2010,4593.1,200,210,444
2010,5851.21,200,210,443
2010,1657.51,29,88,25
2010,1617.57,29,22,163
2010,2855.71,17,902,468
2010,3854.21,17,902,376
2010,4373.43,17,902,243
2010,459.31,17,32,164
2010,1397.9,29,940,313
2010,1377.93,29,940,585
2010,2576.13,36,920,234
2010,2316.52,27,920,436
2010,1917.12,47,211,785
2010,1737.39,200,210,785
2010,1397.9,17,51,585
2010,519.22,17,50,303
2010,2496.25,17,940,205
2010,1857.21,17,495,22
2010,419.37,27,142,64
2010,1397.9,200,210,726
2010,1437.84,200,210,744
2010,1517.72,17,171,156
2010,1557.66,39,32,376
2010,1497.75,39,32,22
2010,1997,17,32,206
2010,3295.05,17,50,869
2010,2016.97,17,32,203
2010,299.55,17,51,453
2010,239.64,17,32,26
2010,479.28,17,32,447
2010,1537.69,200,210,337
2010,1577.63,200,210,726
2010,798.8,17,940,804
2010,798.8,23,940,276
2010,2695.95,17,50,275
2010,1697.45,39,940,905
2010,2176.73,17,82,156
2010,179.73,17,32,243
2010,2016.97,17,51,274
2010,1717.42,17,51,575
2010,1617.57,17,32,21
2010,2196.7,17,32,779
2010,1417.87,17,32,159
2010,1437.84,17,50,596
2010,2296.55,26,50,313
2010,1417.87,500,706,22
2010,1417.87,200,210,518
2010,1357.96,17,50,313
2010,2735.89,17,32,567
2010,2536.19,200,210,779
2010,3155.26,17,291,487
2010,1477.78,55,32,165
2010,3275.08,17,50,736
2010,1577.63,17,32,37
2010,1637.54,17,210,318
2010,1577.63,17,599,335
2010,1697.45,17,142,183
2010,2715.92,200,210,365
2010,3374.93,200,210,808
2010,3075.38,200,210,458
2010,5951.06,17,902,274
2010,1278.08,17,50,436
2010,599.1,17,32,657
2010,758.86,17,32,465
2010,2336.49,17,32,274
2010,778.83,17,22,376
2010,1357.96,17,91,376
2010,459.31,17,924,337
2010,958.56,17,32,479
2010,2915.62,17,50,95
2010,1517.72,17,924,869
2010,1337.99,17,32,22
2010,2076.88,17,50,558
2010,1637.54,200,210,579
2010,1797.3,200,210,579
2010,1677.48,17,940,337
2010,1278.08,17,940,779
2010,1677.48,19,109,37
2010,1357.96,17,51,33
2010,1397.9,17,142,22
2010,2456.31,26,21,376
2010,2695.95,17,50,243
2010,2356.46,6,21,178
2010,998.5,17,940,804
2010,858.71,17,50,95
2010,1058.41,17,89,473
2010,1877.18,55,24,779
2010,2036.94,300,236,736
2010,1457.81,29,142,824
2010,1457.81,29,142,25
2010,6749.86,17,290,527
2010,1477.78,17,89,243
2010,2416.37,17,89,458
2010,2735.89,17,3,303
2010,1318.02,39,32,14
2010,439.34,17,940,505
2010,379.43,17,940,383
2010,3055.41,17,902,375
2010,1857.21,15,22,207
2010,1737.39,17,142,274
2010,1777.33,17,98,313
2010,678.98,17,920,159
2010,758.86,17,88,617
2010,359.46,17,32,319
2010,1937.09,39,32,274
2010,2076.88,17,22,275
2010,1198.2,17,22,418
2010,818.77,17,32,678
2010,519.22,17,902,21
2010,479.28,17,902,823
2010,4792.8,47,195,514
2010,1238.14,17,190,22
2010,1437.84,18,940,22
2010,1178.23,53,902,33
2010,1837.24,17,902,447
2010,3554.66,24,153,78
2010,678.98,200,210,436
2010,2356.46,17,142,95
2010,1118.32,17,32,799
2010,2236.64,200,210,503
2010,4393.4,200,210,726
2010,1477.78,26,22,206
2010,1437.84,17,32,344
2010,1517.72,55,924,229
2010,1417.87,17,924,157
2010,4573.13,17,902,336
2010,4732.89,17,902,991
2010,2016.97,17,22,243
2010,2076.88,17,22,64
2010,2356.46,17,50,453
2010,2476.28,17,50,337
2010,4952.56,17,920,575
2010,4433.34,17,902,22
2010,2715.92,17,902,274
2010,1797.3,17,142,637
2010,1797.3,36,940,274
2010,2016.97,17,32,7
2010,1098.35,17,32,313
2010,1178.23,19,920,733
2010,1777.33,17,51,155
2010,1997,17,32,243
2010,4633.04,26,50,426
2010,2356.46,17,111,575
2010,5931.09,17,222,253
2010,1477.78,17,89,229
2010,1637.54,17,32,183
2010,1877.18,17,902,156
2010,219.67,17,32,337
2010,359.46,17,32,22
2010,1318.02,17,940,156
2010,3354.96,500,706,435
2010,2356.46,17,902,808
2010,2036.94,17,32,303
2010,499.25,31,32,436
2010,1038.44,17,32,593
2010,1497.75,17,51,178
2010,339.49,17,940,889
2010,2636.04,17,32,276
2010,2096.85,17,940,405
2010,1477.78,17,32,243
2010,1557.66,17,142,64
2010,1337.99,200,210,436
2010,3334.99,17,32,25
2010,3374.93,17,22,567
2010,1717.42,17,50,313
2010,3634.54,28,902,785
2010,1997,200,210,779
2010,1797.3,200,210,479
2010,2136.79,27,32,8
2010,1637.54,200,210,666
2010,1377.93,200,210,486
2010,1697.45,17,32,313
2010,1537.69,17,22,417
2010,5232.14,17,32,567
2010,3275.08,17,940,503
2010,2915.62,17,902,174
2010,8866.68,17,51,27
2010,7588.6,17,50,637
2010,1617.57,17,22,64
2010,1457.81,36,50,157
2010,2516.22,17,50,95
2010,539.19,17,32,156
2010,519.22,19,32,45
2010,619.07,19,32,567
2010,439.34,34,51,447
2010,5851.21,2,142,567
2010,2995.5,17,50,329
2010,1397.9,17,51,804
2010,359.46,17,51,447
2010,4692.95,17,902,418
2010,2016.97,17,154,887
2010,159.76,300,237,84
2010,1957.06,17,142,679
2010,1377.93,17,902,25
2010,2236.64,17,22,218
2010,5092.35,17,142,426
2010,2016.97,17,32,14
2010,1497.75,17,32,104
2010,1577.63,19,32,453
2010,2416.37,17,82,13
2010,758.86,17,920,274
2010,1897.15,17,142,804
2010,4013.97,17,22,26
2010,1397.9,17,22,274
2010,1098.35,17,51,417
2010,938.59,17,21,365
2010,2156.76,18,32,64
2010,2815.77,17,902,155
2010,2496.25,17,902,453
2010,2256.61,17,88,206
2010,1417.87,17,142,23
2010,2296.55,17,22,417
2010,2176.73,17,32,383
2010,2096.85,17,32,274
2010,3634.54,17,50,204
2010,2176.73,25,522,84
2010,878.68,29,900,17
2010,2416.37,17,22,809
2010,3055.41,200,290,505
2010,2616.07,200,290,435
2010,2496.25,17,902,275
2010,2136.79,17,32,436
2010,4533.19,17,902,453
2010,1997,17,902,888
2010,1018.47,17,32,315
2010,818.77,17,21,275
2010,2276.58,17,50,274
2010,1817.27,200,210,866
2010,1897.15,200,210,447
2010,2036.94,17,50,426
2010,1437.84,17,32,22
2010,1417.87,17,51,316
2010,1557.66,55,89,22
2010,1677.48,17,902,869
2010,1437.84,17,902,313
2010,2016.97,17,22,779
2010,1078.38,17,920,447
2010,918.62,25,920,313
2010,1857.21,17,32,869
2010,2016.97,17,32,156
2010,1397.9,17,50,549
2010,1577.63,17,50,159
2010,1557.66,17,171,243
2010,1477.78,17,22,22
2010,1178.23,17,50,888
2010,978.53,17,87,379
2010,1517.72,17,88,95
2010,758.86,17,32,549
2010,299.55,17,22,804
2010,339.49,17,22,207
2010,3774.33,200,210,888
2010,1917.12,22,22,154
2010,359.46,17,32,503
2010,359.46,17,32,443
2010,2076.88,200,210,468
2010,2476.28,200,210,364
2010,2216.67,17,89,95
2010,499.25,48,924,13
2010,399.4,17,924,804
2010,2156.76,39,940,178
2010,1417.87,17,51,26
2010,619.07,17,50,319
2010,419.37,17,940,677
2010,359.46,12,940,357
2010,2376.43,45,902,154
2010,3115.32,18,902,17
2010,7928.09,17,50,234
2010,3614.57,17,902,468
2010,1238.14,17,148,23
2010,1677.48,17,32,22
2010,1437.84,17,32,21
2010,1537.69,17,291,95
2010,5951.06,17,902,456
2010,1717.42,200,210,726
2010,1617.57,200,210,785
2010,2076.88,200,210,453
2010,1218.17,6,720,43
2010,1238.14,17,148,274
2010,2056.91,55,940,462
2010,2056.91,29,940,23
2010,1337.99,17,51,21
2010,1058.41,17,142,383
2010,1837.24,36,50,13
2010,4073.88,17,50,233
2010,1417.87,200,210,588
2010,1158.26,17,32,505
2010,798.8,17,21,456
2010,1318.02,17,32,274
2010,1397.9,17,22,435
2010,1517.72,200,210,379
2010,5411.87,17,902,376
2010,2855.71,17,920,563
2010,2176.73,17,142,23
2010,659.01,17,32,688
2010,659.01,18,50,688
2010,1537.69,17,50,22
2010,1258.11,23,210,405
2010,1258.11,23,218,686
2010,2336.49,17,902,7
2010,3734.39,17,51,869
2010,3135.29,17,902,25
2010,499.25,17,51,418
2010,299.55,17,97,214
2010,1377.93,17,32,313
2010,2176.73,17,50,533
2010,4013.97,200,210,436
2010,4533.19,200,218,785
2010,3754.36,17,940,458
2010,5431.84,17,902,276
2010,259.61,17,32,308
2010,938.59,6,210,159
2010,1557.66,25,261,808
2010,1617.57,36,261,808
2010,1897.15,17,32,156
2010,2336.49,17,32,558
2010,2296.55,17,50,64
2010,1517.72,17,902,426
2010,1238.14,17,103,375
2010,1078.38,17,21,595
2010,1877.18,17,32,579
2010,1198.2,29,32,453
2010,778.83,17,51,423
2010,1537.69,17,22,379
2010,3055.41,26,940,628
2010,3514.72,17,940,385
2010,4832.74,17,902,174
2010,5092.35,19,902,405
2010,7648.51,17,142,274
2010,7388.9,17,109,55
2010,2656.01,17,902,567
2010,1577.63,17,32,22
2010,1258.11,17,50,254
2010,1138.29,18,50,154
2010,838.74,17,940,804
2010,858.71,29,940,17
2010,499.25,17,22,804
2010,2136.79,26,32,17
2010,1817.27,17,290,455
2010,1837.24,17,210,446
2010,1917.12,17,50,274
2010,439.34,17,32,447
2010,439.34,17,89,486
2010,1837.24,17,32,36
2010,1857.21,17,22,206
2010,1298.05,29,902,436
2010,1997,19,50,275
2010,1917.12,26,32,169
2010,2176.73,17,22,255
2010,1677.48,17,22,344
