"YEAR","DATANUM","SERIAL","HHWT","GQ","PERNUM","PERWT","AGE","BPL","BPLD","ANCESTR1","ANCESTR1D","OCC1990"
1990,1,1224352,2110.29,1,1,1708.33,46,250,25000,271,2710,458
1990,1,1224955,2411.76,1,1,2110.29,40,300,30020,233,2330,744
1990,1,1224955,2411.76,1,2,2210.78,40,300,30020,233,2330,308
1990,1,1226563,1708.33,1,1,1004.9,30,300,30050,237,2370,13
1990,1,1227065,1607.84,1,1,2411.76,33,300,30030,235,2350,22
1990,1,1231889,703.43,1,2,1004.9,32,300,30010,232,2320,434
1990,1,1234602,703.43,1,1,2411.76,40,300,30025,234,2340,276
1990,1,1235306,3617.64,1,1,5024.5,47,8,800,234,2340,804
1990,1,1235306,3617.64,1,2,5124.99,44,300,30025,234,2340,156
1990,1,1238722,1909.31,1,1,1708.33,37,250,25000,271,2710,426
1990,1,1238823,502.45,1,2,502.45,31,250,25000,271,2710,7
1990,1,1239426,1708.33,1,1,2411.76,40,250,25000,271,2710,505
1990,1,1239627,2210.78,1,1,2210.78,47,250,25000,290,2900,378
1990,1,1239727,3617.64,1,3,3115.19,30,250,25000,271,2710,563
1990,1,1239928,2110.29,1,1,2411.76,36,250,25000,271,2710,228
1990,1,1240230,2009.8,1,1,2411.76,30,250,25000,291,2910,13
1990,1,1240531,2411.76,1,1,2210.78,32,12,1200,271,2710,468
1990,1,1240632,2411.76,1,1,1708.33,36,250,25000,271,2710,313
1990,1,1240732,2612.74,1,1,2813.72,42,250,25000,271,2710,274
1990,1,1240833,1909.31,1,1,1406.86,50,250,25000,271,2710,889
1990,1,1240833,1909.31,1,4,1708.33,44,250,25000,271,2710,318
1990,1,1240933,1909.31,1,2,1708.33,43,250,25000,271,2710,316
1990,1,1241134,1909.31,1,3,1708.33,31,250,25000,271,2710,549
1990,1,1242139,3617.64,1,1,2813.72,36,250,25000,271,2710,558
1990,1,1242239,1708.33,1,1,1607.84,33,250,25000,271,2710,15
1990,1,1242239,1708.33,1,2,1708.33,30,12,1200,271,2710,22
1990,1,1242541,2110.29,1,1,2914.21,31,250,25000,271,2710,355
1990,1,1242641,2110.29,1,1,2411.76,39,300,30025,234,2340,458
1990,1,1243043,2612.74,1,1,2411.76,40,53,5300,210,2101,436
1990,1,1243144,3919.11,1,1,2210.78,47,250,25000,271,2710,558
1990,1,1243144,3919.11,1,2,2110.29,39,250,25000,271,2710,313
1990,1,1243244,2411.76,1,1,2009.8,46,250,25000,271,2710,59
1990,1,1243244,2411.76,1,2,2110.29,31,250,25000,271,2710,337
1990,1,1243445,2713.23,1,2,2411.76,47,250,25000,271,2710,337
1990,1,1243747,1909.31,1,1,2914.21,37,250,25000,271,2710,274
1990,1,1244249,1909.31,1,1,2713.23,44,300,30025,234,2340,22
1990,1,1245656,1406.86,1,1,1607.84,42,250,25000,291,2910,804
1990,1,1245857,2210.78,1,1,2210.78,34,250,25000,271,2710,254
1990,1,1246058,1406.86,1,1,1205.88,44,300,30050,237,2370,23
1990,1,1246058,1406.86,1,2,1507.35,49,250,25000,271,2710,628
1990,1,1246460,2411.76,1,2,2612.74,35,200,20000,210,2101,194
1990,1,1246862,1909.31,1,1,2411.76,45,39,3900,271,2710,22
1990,1,1247163,2411.76,1,3,1708.33,32,300,30050,237,2370,22
1990,1,1247163,2411.76,1,4,1607.84,31,300,30050,237,2370,313
1990,1,1247364,1708.33,1,1,1708.33,48,250,25000,271,2710,17
1990,1,1247465,2411.76,1,1,2713.23,38,300,30020,233,2330,243
1990,1,1247565,1708.33,1,1,1607.84,39,250,25000,271,2710,178
1990,1,1247565,1708.33,1,2,1507.35,36,250,25000,271,2710,178
1990,1,1247666,1909.31,1,1,1909.31,30,250,25000,271,2710,17
1990,1,1247766,2813.72,1,1,3416.66,36,250,25000,291,2910,65
1990,1,1248068,1708.33,1,1,1406.86,35,250,25000,271,2710,254
1990,1,1248068,1708.33,1,2,1708.33,33,250,25000,271,2710,14
1990,1,1248369,1909.31,1,2,1708.33,38,250,25000,271,2710,313
1990,1,1248771,1708.33,1,1,2210.78,36,42,4200,291,2910,243
1990,1,1249173,1909.31,1,2,3416.66,32,250,25000,271,2710,379
1990,1,1251886,1507.35,1,1,1708.33,42,200,20000,210,2101,436
1990,1,1251987,2411.76,1,1,2210.78,41,250,25000,291,2910,337
1990,1,1251987,2411.76,1,2,2210.78,42,250,25000,291,2910,387
1990,1,1300624,1708.33,1,1,2411.76,30,200,20000,210,2101,274
1990,1,1300624,1708.33,1,2,2914.21,34,48,4800,210,2101,274
1990,1,1307960,1004.9,1,1,1708.33,30,250,25000,271,2710,303
1990,1,1308161,1004.9,1,1,1004.9,50,300,30025,234,2340,675
1990,1,1315296,1004.9,1,1,1909.31,30,250,25000,271,2710,13
1990,1,1315296,1004.9,1,2,1406.86,32,250,25000,271,2710,387
1990,1,1315497,904.41,1,2,2210.78,33,12,1200,291,2910,379
1990,1,1317004,2713.23,1,1,2713.23,30,12,1200,291,2910,313
1990,1,1319516,2110.29,1,1,1205.88,33,250,25000,271,2710,804
1990,1,1340418,502.45,1,1,502.45,30,200,20000,210,2101,804
1990,1,1340720,2411.76,1,1,1708.33,32,48,4800,210,2101,479
1990,1,1356497,2311.27,1,2,2512.25,41,56,5600,291,2910,154
1990,1,1363129,2813.72,1,1,3718.13,30,250,25000,291,2910,373
1990,1,1402219,2813.72,1,2,2813.72,37,300,30025,291,2910,458
1990,1,1411163,904.41,1,6,2210.78,32,200,20000,210,2101,486
1990,1,1421915,2009.8,1,3,2512.25,35,13,1300,291,2910,254
1990,1,1423423,3919.11,1,5,2512.25,39,200,20000,210,2101,573
1990,1,1424930,3919.11,1,1,3316.17,50,300,30065,239,2390,59
1990,1,1449550,602.94,1,1,803.92,31,34,3400,291,2910,905
1990,1,1462212,3316.17,1,2,3416.66,38,200,20000,210,2101,686
1990,1,1462212,3316.17,1,4,3617.64,43,200,20000,210,2101,883
1990,1,1462212,3316.17,1,8,3617.64,33,200,20000,210,2101,889
1990,1,1462212,3316.17,1,9,5627.44,34,200,20000,210,2101,796
1990,1,1466332,2210.78,1,3,1909.31,31,12,1200,291,2910,34
1990,1,1569334,2009.8,1,1,2813.72,43,6,600,210,2101,105
1990,1,1571746,803.92,1,2,803.92,40,17,1700,291,2910,156
1990,1,1575163,3617.64,1,3,4019.6,38,200,20000,210,2101,804
1990,1,1576570,803.92,1,1,803.92,44,48,4800,210,2101,479
1990,1,1581494,803.92,1,1,1205.88,41,6,600,290,2900,883
1990,1,1587423,2411.76,1,1,2009.8,45,30,3000,210,2101,453
1990,1,1592447,2110.29,1,1,1205.88,31,200,20000,210,2101,779
1990,1,1594055,1808.82,1,1,1507.35,45,48,4800,210,2101,379
1990,1,1596165,1507.35,1,1,1808.82,47,48,4800,210,2101,549
1990,1,1596165,1507.35,1,2,1808.82,44,17,1700,210,2101,156
1990,1,1599984,1205.88,1,1,1808.82,43,48,4800,210,2101,796
1990,1,1599984,1205.88,1,2,1507.35,39,200,20000,210,2101,675
1990,1,1603501,3919.11,1,1,4823.52,33,200,20000,210,2101,785
1990,1,1617971,1205.88,1,1,2110.29,30,17,1700,210,2101,549
1990,1,1653344,1205.88,1,1,904.41,33,17,1700,210,2101,779
1990,1,1704795,2411.76,1,1,1808.82,32,200,20000,210,2101,436
1990,1,1714743,3316.17,1,1,2411.76,35,200,20000,210,2101,883
1990,1,1714743,3316.17,1,2,2411.76,33,200,20000,210,2101,753
1990,1,1714743,3316.17,1,6,4220.58,34,200,20000,210,2101,804
1990,1,1715145,2110.29,1,3,2713.23,32,17,1700,210,2101,709
1990,1,1715748,2713.23,1,1,3617.64,49,200,20000,210,2101,799
1990,1,1716251,3617.64,1,1,3014.7,39,250,25000,291,2910,313
1990,1,1716452,1507.35,1,2,1507.35,33,300,30030,235,2350,155
1990,1,1717055,3316.17,1,1,3919.11,31,200,20000,210,2101,783
1990,1,1717256,1205.88,1,1,2110.29,33,17,1700,210,2101,364
1990,1,1718562,3316.17,1,2,2411.76,32,250,25000,271,2710,415
1990,1,1720069,1808.82,1,1,3014.7,32,300,30005,231,2310,25
1990,1,1720069,1808.82,1,2,3316.17,32,250,25000,271,2710,59
1990,1,1723687,2110.29,1,3,1808.82,41,200,20000,210,2101,783
1990,1,1723687,2110.29,1,4,2110.29,34,200,20000,210,2101,785
1990,1,1725194,2713.23,1,1,4220.58,34,200,20000,210,2101,628
1990,1,1729113,904.41,1,1,1205.88,43,200,20000,210,2101,405
1990,1,1729113,904.41,1,2,1205.88,39,200,20000,210,2101,744
1990,1,1729415,2411.76,1,1,1808.82,33,200,20000,210,2101,783
1990,1,1729515,2411.76,1,2,2110.29,43,200,20000,210,2101,869
1990,1,1730420,3617.64,1,1,2411.76,42,200,20000,210,2101,379
1990,1,1730721,1808.82,1,1,2411.76,30,200,20000,210,2101,885
1990,1,1730822,1507.35,1,1,904.41,36,17,1700,210,2101,779
1990,1,1732028,3014.7,1,1,1808.82,35,200,20000,210,2101,785
1990,1,1732028,3014.7,1,2,2110.29,35,200,20000,210,2101,479
1990,1,1734640,2713.23,1,1,1205.88,39,200,20000,210,2101,274
1990,1,1757251,5727.93,1,1,3919.11,46,200,20000,210,2101,696
1990,1,1757251,5727.93,1,2,3919.11,33,200,20000,210,2101,785
1990,1,1759662,1507.35,1,1,1808.82,48,300,30030,235,2350,23
1990,1,1759662,1507.35,1,2,1507.35,46,300,30030,235,2350,223
1990,1,1759964,3919.11,1,3,3014.7,45,200,20000,210,2101,535
1990,1,1775439,1205.88,1,1,1808.82,46,200,20000,210,2101,684
1990,1,1775439,1205.88,1,2,1507.35,42,200,20000,210,2101,796
1990,1,1783278,2110.29,1,1,1808.82,42,200,20000,210,2101,757
1990,1,1783278,2110.29,1,2,1808.82,37,17,1700,210,2101,379
1990,1,1801969,6029.4,1,1,3919.11,43,48,4800,210,2101,883
1990,1,1801969,6029.4,1,2,5124.99,38,17,1700,210,2101,315
1990,1,1808099,1507.35,1,1,2110.29,44,200,20000,210,2101,757
1990,1,1808099,1507.35,1,2,2411.76,37,200,20000,210,2101,755
1990,1,1821765,1808.82,1,1,1808.82,40,200,20000,210,2101,686
1990,1,1829201,1808.82,1,1,1808.82,31,200,20000,210,2101,628
1990,1,1831613,602.94,1,1,602.94,47,48,4800,210,2101,757
1990,1,1831613,602.94,1,2,602.94,42,48,4800,290,2900,796
1990,1,1831915,3316.17,1,2,2713.23,30,48,4800,210,2101,276
1990,1,1846285,2009.8,1,1,1909.31,43,48,4800,210,2101,364
1990,1,1867890,1205.88,1,1,1909.31,49,300,30010,232,2320,796
1990,1,1867890,1205.88,1,2,1607.84,47,300,30010,232,2320,744
1990,1,1868091,2311.27,1,2,2512.25,42,200,20000,210,2101,274
1990,1,1868091,2311.27,1,3,2311.27,32,18,1800,210,2101,779
1990,1,1868493,2311.27,1,2,2914.21,39,18,1800,210,2101,314
1990,1,1875125,2512.25,1,1,3215.68,40,48,4800,210,2101,779
1990,1,1875125,2512.25,1,2,2914.21,36,18,1800,210,2101,365
1990,1,1921351,1909.31,1,1,2210.78,46,18,1800,291,2910,523
1990,1,1956924,3617.64,1,1,7637.24,46,200,20000,210,2101,598
1990,1,1956924,3617.64,1,2,5024.5,49,200,20000,210,2101,436
1990,1,1958231,803.92,1,1,803.92,34,200,20000,210,2101,686
1990,1,1958231,803.92,1,2,703.43,36,48,4800,210,2101,686
1990,1,1971194,2110.29,1,2,2210.78,39,20,2000,210,2101,785
1990,1,1986267,1406.86,1,1,2512.25,43,48,4800,210,2101,22
1990,1,1986267,1406.86,1,2,2210.78,43,6,600,210,2101,156
1990,1,1987775,2612.74,1,2,2110.29,37,22,2200,291,2910,347
1990,1,1990488,2210.78,1,1,2110.29,45,200,20000,210,2101,229
1990,1,2005963,1808.82,1,1,1105.39,30,20,2000,210,2101,22
1990,1,2071181,2210.78,1,1,1808.82,31,18,1800,225,2251,567
1990,1,2076306,2914.21,1,1,2914.21,46,20,2000,210,2101,723
1990,1,2114895,1507.35,1,1,2110.29,45,48,4800,210,2101,337
1990,1,2139113,2411.76,1,5,904.41,43,300,30020,233,2330,154
1990,1,2149162,2110.29,1,1,1507.35,38,22,2200,235,2350,36
1990,1,2158809,2411.76,1,2,3014.7,32,200,20000,210,2101,869
1990,1,2169963,2713.23,1,1,2411.76,38,250,25000,271,2710,96
1990,1,2226237,3919.11,1,1,2612.74,30,250,25000,271,2710,22
1990,1,2244024,2311.27,1,1,3416.66,33,300,30005,231,2310,84
1990,1,2248446,1607.84,1,1,1306.37,49,300,30025,234,2340,637
1990,1,2248446,1607.84,1,3,1306.37,46,300,30025,234,2340,97
1990,1,2250154,1808.82,1,2,1808.82,34,48,4800,210,2101,453
1990,1,2252264,3215.68,1,1,3115.19,43,200,20000,210,2101,157
1990,1,2266735,7536.75,1,1,3416.66,45,44,4400,291,2910,22
1990,1,2376370,2009.8,1,2,2813.72,31,17,1700,210,2101,22
1990,1,2376570,2009.8,1,1,2009.8,46,35,3500,290,2900,189
1990,1,2383906,1205.88,1,2,1607.84,38,300,30030,235,2350,254
1990,1,2389232,803.92,1,2,1406.86,43,300,30030,235,2350,276
1990,1,2389333,1406.86,1,1,1708.33,40,300,30010,232,2320,809
1990,1,2389333,1406.86,1,2,1607.84,35,300,30010,232,2320,407
1990,1,2390639,502.45,1,1,301.47,39,200,20000,210,2101,567
1990,1,2390639,502.45,1,2,602.94,38,200,20000,210,2101,407
1990,1,2422695,803.92,1,2,904.41,33,23,2300,291,2910,337
1990,1,2500575,1909.31,1,2,3818.62,36,26,2600,210,2101,439
1990,1,2500575,1909.31,1,3,4220.58,47,26,2600,210,2101,447
1990,1,2501178,2612.74,1,1,3115.19,46,26,2600,210,2101,315
1990,1,2517960,803.92,1,1,803.92,45,48,4800,210,2101,468
1990,1,2528109,2311.27,1,1,2612.74,37,26,2600,210,2101,319
1990,1,2542379,5325.97,1,1,2713.23,31,26,2600,210,2101,22
1990,1,2544389,2311.27,1,1,3818.62,41,200,20000,210,2101,444
1990,1,2594433,1105.39,1,2,2713.23,40,26,2600,291,2910,458
1990,1,2605989,2612.74,1,1,2311.27,37,26,2600,210,2101,889
1990,1,2613827,1909.31,1,1,1909.31,40,26,2600,291,2910,418
1990,1,2620058,2713.23,1,1,2612.74,35,36,3600,291,2910,22
1990,1,2643673,3014.7,1,1,2713.23,30,26,2600,210,2101,13
1990,1,2658545,803.92,1,1,703.43,39,48,4800,210,2101,785
1990,1,2658545,803.92,1,2,803.92,37,26,2600,210,2101,799
1990,1,2731401,2311.27,1,2,2311.27,30,8,800,210,2101,383
1990,1,2766673,1004.9,1,2,904.41,44,48,4800,210,2101,888
1990,1,2836312,1708.33,1,1,2411.76,42,29,2900,210,2101,276
1990,1,2925849,3617.64,1,1,3014.7,34,35,3500,210,2101,208
1990,1,2950971,3014.7,1,2,3014.7,47,30,3000,291,2910,479
1990,1,2959312,1909.31,1,2,2612.74,34,30,3000,210,2101,558
1990,1,3002322,3316.17,1,1,2110.29,38,200,20000,210,2101,479
1990,1,3040709,2110.29,1,1,2411.76,39,18,1800,210,2101,785
1990,1,3051461,3014.7,1,2,2110.29,30,20,2000,291,2910,243
1990,1,3062515,2411.76,1,1,3316.17,41,37,3700,291,2910,389
1990,1,3092562,0,4,1,2110.29,35,200,20000,210,2101,479
1990,1,3093165,3316.17,1,2,3919.11,50,200,20000,210,2101,905
1990,1,3096983,1808.82,1,1,2110.29,44,200,20000,210,2101,479
1990,1,3132959,3416.66,1,1,5426.46,41,48,4800,210,2101,407
1990,1,3132959,3416.66,1,2,5928.91,37,48,4800,210,2101,447
1990,1,3140094,2914.21,1,2,2110.29,47,6,600,210,2101,95
1990,1,3149339,2512.25,1,2,2512.25,37,6,600,290,2900,385
1990,1,3217471,1607.84,1,2,1507.35,33,200,20000,210,2101,313
1990,1,3218576,1004.9,1,1,1607.84,31,36,3600,271,2710,22
1990,1,3229731,1306.37,1,2,1306.37,31,250,25000,271,2710,27
1990,1,3235860,1607.84,1,1,2110.29,38,300,30030,235,2350,354
1990,1,3235860,1607.84,1,2,1507.35,36,300,30030,235,2350,379
1990,1,3239478,1808.82,1,1,2311.27,39,250,25000,271,2710,468
1990,1,3239478,1808.82,1,2,2612.74,45,300,30060,291,2910,274
1990,1,3239981,2110.29,1,3,1607.84,31,250,25000,271,2710,355
1990,1,3240784,2110.29,1,1,2612.74,41,300,30050,237,2370,759
1990,1,3240784,2110.29,1,2,2411.76,48,300,30025,234,2340,796
1990,1,3240985,1808.82,1,1,1909.31,34,300,30020,233,2330,22
1990,1,3241488,1105.39,1,4,1306.37,40,300,30025,234,2340,274
1990,1,3241488,1105.39,1,5,1808.82,33,300,30025,234,2340,453
1990,1,3264701,1306.37,1,1,3718.13,37,34,3400,291,2910,48
1990,1,3272338,1607.84,1,2,1808.82,33,250,25000,271,2710,85
1990,1,3274750,1909.31,1,2,2311.27,40,250,25000,271,2710,37
1990,1,3301380,3617.64,1,1,1909.31,46,300,30050,237,2370,889
1990,1,3301380,3617.64,1,2,1808.82,43,300,30050,237,2370,435
1990,1,3304696,2411.76,1,1,3115.19,36,300,30020,233,2330,22
1990,1,3308716,2110.29,1,1,1808.82,42,34,3400,291,2910,804
1990,1,3309218,1306.37,1,1,1808.82,33,250,25000,271,2710,417
1990,1,3313137,8642.14,1,1,5727.93,32,200,20000,210,2101,435
1990,1,3327005,1306.37,1,2,1607.84,34,300,30025,234,2340,434
1990,1,3331025,1507.35,1,1,1306.37,36,300,30025,234,2340,785
1990,1,3331025,1507.35,1,2,2110.29,35,300,30025,234,2340,336
1990,1,3333135,2612.74,1,2,2612.74,43,300,30030,290,2900,389
1990,1,3337556,1607.84,1,2,1306.37,37,34,3400,271,2710,303
1990,1,3352328,0,4,1,2813.72,32,200,20000,210,2101,487
1990,1,3369613,2110.29,1,1,3316.17,33,200,20000,210,2101,243
1990,1,3371120,1507.35,1,2,2411.76,49,35,3500,291,2910,379
1990,1,3372326,3919.11,1,2,3014.7,30,35,3500,210,2101,436
1990,1,3372728,3919.11,1,1,5426.46,44,200,20000,291,2910,769
1990,1,3372828,3014.7,1,1,3316.17,32,35,3500,291,2910,53
1990,1,3372828,3014.7,1,2,3014.7,34,35,3500,291,2910,313
1990,1,3373029,4522.05,1,1,4823.52,41,35,3500,210,2101,804
1990,1,3373331,0,4,1,2110.29,37,35,3500,210,2101,436
1990,1,3373431,1507.35,1,2,1507.35,40,35,3500,210,2101,464
1990,1,3373532,1808.82,1,1,1808.82,42,200,20000,210,2101,779
1990,1,3373532,1808.82,1,7,1808.82,30,200,20000,210,2101,405
1990,1,3375441,1808.82,1,2,1808.82,36,35,3500,291,2910,214
1990,1,3375542,2411.76,1,1,1808.82,41,35,3500,291,2910,25
1990,1,3375542,2411.76,1,2,2110.29,41,35,3500,291,2910,337
1990,1,3375843,3014.7,1,1,3919.11,47,35,3500,210,2101,14
1990,1,3376245,2411.76,1,2,904.41,30,35,3500,290,2900,276
1990,1,3377752,2110.29,1,1,1808.82,31,35,3500,291,2910,426
1990,1,3378054,2110.29,1,1,1808.82,30,35,3500,290,2900,55
1990,1,3378456,2713.23,1,1,2411.76,41,6,600,290,2900,563
1990,1,3379863,2411.76,1,1,2411.76,34,4,400,291,2910,859
1990,1,3381772,2411.76,1,2,1808.82,47,35,3500,291,2910,337
1990,1,3382475,1507.35,1,1,1205.88,35,48,4800,290,2900,453
1990,1,3382475,1507.35,1,2,1205.88,30,35,3500,290,2900,313
1990,1,3383078,3014.7,1,1,2110.29,41,35,3500,291,2910,804
1990,1,3383078,3014.7,1,2,2110.29,40,35,3500,291,2910,156
1990,1,3385088,2713.23,1,1,2411.76,39,35,3500,290,2900,637
1990,1,3385088,2713.23,1,2,2110.29,39,35,3500,290,2900,243
1990,1,3385289,1507.35,1,1,1808.82,44,35,3500,291,2910,558
1990,1,3385993,1808.82,1,1,1808.82,38,35,3500,291,2910,188
1990,1,3386194,904.41,1,3,1507.35,49,35,3500,291,2910,869
1990,1,3386495,1808.82,1,2,1205.88,30,35,3500,291,2910,53
1990,1,3386696,904.41,1,3,904.41,33,35,3500,291,2910,567
1990,1,3386897,904.41,1,1,602.94,30,48,4800,290,2900,175
1990,1,3387701,904.41,1,1,904.41,36,35,3500,291,2910,594
1990,1,3387701,904.41,1,2,602.94,34,35,3500,291,2910,156
1990,1,3388404,904.41,1,3,602.94,34,35,3500,290,2900,379
1990,1,3390314,602.94,1,1,602.94,39,8,800,291,2910,313
1990,1,3391017,904.41,1,2,904.41,31,35,3500,290,2900,387
1990,1,3391218,1507.35,1,1,2110.29,30,35,3500,290,2900,755
1990,1,3393831,602.94,1,2,602.94,46,48,4800,210,2101,473
1990,1,3393931,602.94,1,2,301.47,49,35,3500,291,2910,253
1990,1,3394032,1205.88,1,1,1507.35,33,35,3500,210,2101,549
1990,1,3395238,3014.7,1,1,2110.29,33,35,3500,210,2101,459
1990,1,3397348,3014.7,1,2,3316.17,42,35,3500,210,2101,356
1990,1,3397649,2411.76,1,1,2110.29,31,48,4800,210,2101,523
1990,1,3398855,904.41,1,1,904.41,38,35,3500,291,2910,594
1990,1,3399056,904.41,1,2,1205.88,40,35,3500,290,2900,156
1990,1,3400865,904.41,1,1,904.41,30,35,3500,291,2910,475
1990,1,3401267,602.94,1,1,602.94,48,200,20000,210,2101,434
1990,1,3403478,602.94,1,4,602.94,33,35,3500,291,2910,473
1990,1,3403779,1808.82,1,1,2110.29,35,200,20000,210,2101,567
1990,1,3403779,1808.82,1,2,2110.29,30,200,20000,210,2101,744
1990,1,3403779,1808.82,1,6,2110.29,30,200,20000,210,2101,748
1990,1,3403779,1808.82,1,7,2110.29,40,200,20000,210,2101,479
1990,1,3409809,1507.35,1,2,2110.29,47,48,4800,210,2101,405
1990,1,3409909,2110.29,1,1,2813.72,40,6,600,210,2101,359
1990,1,3411417,1808.82,1,1,2311.27,30,300,30020,233,2330,21
1990,1,3411517,1808.82,1,2,2009.8,41,200,20000,210,2101,276
1990,1,3414733,3115.19,1,1,3115.19,46,6,600,291,2910,435
1990,1,3415738,2311.27,1,1,2813.72,42,200,20000,210,2101,444
1990,1,3415939,1808.82,1,1,2110.29,36,56,5600,210,2101,453
1990,1,3420260,1105.39,1,2,2311.27,43,6,600,291,2910,274
1990,1,3422772,3115.19,1,1,2612.74,33,200,20000,210,2101,17
1990,1,3429203,1306.37,1,1,1808.82,35,200,20000,210,2101,436
1990,1,3494421,602.94,1,2,602.94,46,36,3600,271,2710,313
1990,1,3515826,1406.86,1,2,1708.33,50,300,30025,234,2340,185
1990,1,3585566,2311.27,1,1,2813.72,40,40,4000,210,2101,779
1990,1,3630183,2512.25,1,2,2813.72,39,48,4800,290,2900,379
1990,1,3649377,1105.39,1,1,1607.84,47,300,30050,237,2370,444
1990,1,3649377,1105.39,1,2,1406.86,30,300,30050,237,2370,405
1990,1,3649377,1105.39,1,4,2009.8,31,300,30050,237,2370,444
1990,1,3649377,1105.39,1,5,1909.31,38,300,30050,237,2370,444
1990,1,3659426,2512.25,1,1,1708.33,36,200,20000,210,2101,769
1990,1,3659426,2512.25,1,2,1708.33,35,200,20000,210,2101,444
1990,1,3663646,1406.86,1,1,2311.27,37,300,30060,238,2380,628
1990,1,3664350,2210.78,1,1,3115.19,30,36,3600,291,2910,64
1990,1,3670480,1205.88,1,5,2009.8,37,300,30030,235,2350,444
1990,1,3670480,1205.88,1,6,1607.84,40,300,30030,235,2350,523
1990,1,3673595,5627.44,2,3,5426.46,32,300,30025,234,2340,185
1990,1,3689472,1406.86,1,1,2009.8,47,300,30030,235,2350,628
1990,1,3689472,1406.86,1,2,1909.31,49,300,30030,235,2350,23
1990,1,3692286,1406.86,1,2,2009.8,34,36,3600,233,2330,22
1990,1,3709872,3115.19,1,1,3115.19,42,300,30030,235,2350,389
1990,1,3709872,3115.19,1,3,3115.19,50,300,30030,235,2350,458
1990,1,3712786,2813.72,1,5,2311.27,45,200,20000,210,2101,637
1990,1,3717509,5024.5,1,1,3919.11,38,36,3600,275,2750,229
1990,1,3718212,2512.25,1,1,2512.25,34,300,30050,237,2370,785
1990,1,3737909,2813.72,1,1,2210.78,35,36,3600,275,2750,255
1990,1,3739516,3617.64,1,1,2512.25,35,300,30005,231,2310,84
1990,1,3756097,2612.74,1,1,2210.78,37,36,3600,275,2750,744
1990,1,3758710,2813.72,1,1,2311.27,34,300,30010,232,2320,507
1990,1,3758710,2813.72,1,4,2512.25,31,300,30010,232,2320,887
1990,1,3763232,1708.33,1,1,2813.72,30,300,30025,234,2340,888
1990,1,3763232,1708.33,1,2,3014.7,38,300,30025,234,2340,453
1990,1,3771975,2813.72,1,1,2813.72,50,300,30030,235,2350,769
1990,1,3793078,6732.83,1,1,4421.56,38,300,30025,291,2910,869
1990,1,3800112,1708.33,1,5,1406.86,38,300,30030,235,2350,303
1990,1,3801418,2311.27,1,2,1406.86,41,300,30025,234,2340,744
1990,1,3802825,2009.8,1,2,3115.19,32,300,30030,235,2350,468
1990,1,3803328,2210.78,1,1,1708.33,34,300,30010,232,2320,754
1990,1,3804332,2210.78,1,1,2009.8,37,300,30020,233,2330,809
1990,1,3805237,4220.58,1,1,1708.33,37,300,30030,235,2350,448
1990,1,3806342,1607.84,1,2,2210.78,32,300,30025,234,2340,7
1990,1,3806443,3115.19,1,1,3416.66,40,300,30025,234,2340,637
1990,1,3806644,3316.17,1,1,2009.8,43,300,30030,235,2350,779
1990,1,3806644,3316.17,1,2,2009.8,46,300,30030,235,2350,809
1990,1,3806845,3115.19,1,1,3115.19,30,300,30025,234,2340,405
1990,1,3806845,3115.19,1,2,2512.25,36,300,30025,234,2340,809
1990,1,3807046,2311.27,1,1,3316.17,34,300,30005,291,2910,779
1990,1,3807649,2813.72,1,1,2813.72,35,300,30025,234,2340,458
1990,1,3807649,2813.72,1,3,2512.25,30,300,30025,234,2340,453
1990,1,3808653,1406.86,1,1,1105.39,40,300,30025,234,2340,628
1990,1,3811970,1406.86,1,1,1105.39,37,300,30025,234,2340,809
1990,1,3811970,1406.86,1,3,1708.33,36,300,30025,234,2340,453
1990,1,3818200,2612.74,1,1,2311.27,47,300,30025,234,2340,779
1990,1,3819205,2009.8,1,1,1708.33,37,300,30025,234,2340,243
1990,1,3820612,3617.64,1,5,3316.17,38,300,30050,237,2370,487
1990,1,3821114,5024.5,1,1,7838.22,34,250,25000,271,2710,453
1990,1,3825435,2813.72,1,1,3718.13,41,300,30025,234,2340,436
1990,1,3825435,2813.72,1,2,1909.31,33,300,30025,234,2340,385
1990,1,3826842,3617.64,1,1,3919.11,39,300,30025,234,2340,274
1990,1,3845734,1909.31,1,1,2210.78,37,48,4800,210,2101,27
1990,1,3881207,0,3,1,2311.27,38,48,4800,210,2101,519
1990,1,3890352,1909.31,1,2,2009.8,32,39,3900,210,2101,376
1990,1,3938386,904.41,1,2,2612.74,30,39,3900,210,2101,579
1990,1,3943712,2914.21,1,1,3215.68,32,39,3900,291,2910,436
1990,1,3969437,1909.31,1,1,2210.78,39,300,30025,234,2340,634
1990,1,3993857,2311.27,1,1,1909.31,44,39,3900,210,2101,95
1990,1,4042393,2311.27,1,1,2914.21,38,48,4800,210,2101,315
1990,1,4086609,2411.76,1,2,2110.29,48,40,4000,291,2910,456
1990,1,4112736,3014.7,1,2,3416.66,30,39,3900,210,2101,447
1990,1,4152731,904.41,1,1,1909.31,37,200,20000,210,2101,889
1990,1,4162278,1909.31,1,1,1607.84,42,6,600,210,2101,747
1990,1,4168106,703.43,1,1,602.94,36,6,600,291,2910,22
1990,1,4172126,4522.05,1,1,2914.21,38,48,4800,210,2101,473
1990,1,4172126,4522.05,1,2,3818.62,32,48,4800,210,2101,156
1990,1,4178557,2311.27,1,1,2311.27,33,6,600,291,2910,73
